"dthr","indicativo","lat","lon"
2023-11-15 19:13:48.000,PRBBC,-23.28854366212791,-44.655486554948226
2023-11-15 19:13:52.000,PRBBC,-23.286848205821745,-44.65455421180796
2023-11-15 19:13:56.000,PRBBC,-23.284493689964542,-44.6521465124897
2023-11-15 19:14:00.000,PRBBC,-23.282525048352248,-44.65029890209087
2023-11-15 19:14:04.000,PRBBC,-23.28010565098484,-44.64988566575397
2023-11-15 19:14:08.000,PRBBC,-23.278427268760307,-44.64695202927967
2023-11-15 19:14:12.000,PRBBC,-23.276952068107207,-44.64465703078056
2023-11-15 19:14:16.000,PRBBC,-23.27504318578063,-44.643861294693814
2023-11-15 19:14:20.000,PRBBC,-23.273014784882616,-44.641187211621194
2023-11-15 19:14:24.000,PRBBC,-23.27129883967849,-44.639093708526026
2023-11-15 19:14:28.000,PRBBC,-23.269700705637632,-44.638021343155906
2023-11-15 19:14:32.000,PRBBC,-23.267436682413084,-44.63551118854751
2023-11-15 19:14:36.000,PRBBC,-23.265365596310993,-44.63363967191431
2023-11-15 19:14:40.000,PRBBC,-23.263371343576246,-44.63289857864897
2023-11-15 19:14:44.000,PRBBC,-23.260929749902715,-44.63042599098029
2023-11-15 19:14:48.000,PRBBC,-23.25882280822919,-44.62856813505244
2023-11-15 19:14:52.000,PRBBC,-23.25692246294343,-44.627693849909924
2023-11-15 19:14:56.000,PRBBC,-23.25473527308623,-44.62624581514263
2023-11-15 19:15:00.000,PRBBC,-23.25248661653515,-44.624527981444636
2023-11-15 19:15:04.000,PRBBC,-23.251586812433086,-44.62166947884977
2023-11-15 19:15:08.000,PRBBC,-23.2497991560861,-44.61978088633488
2023-11-15 19:15:12.000,PRBBC,-23.246828265881945,-44.61759858865492
2023-11-15 19:15:16.000,PRBBC,-23.245470876392112,-44.616311067175516
2023-11-15 19:15:20.000,PRBBC,-23.24363199780023,-44.61457274241949
2023-11-15 19:15:24.000,PRBBC,-23.240724281698114,-44.612315310860104
2023-11-15 19:15:28.000,PRBBC,-23.239559829330737,-44.61086044574014
2023-11-15 19:15:32.000,PRBBC,-23.236867246657198,-44.60864058112046
2023-11-15 19:15:36.000,PRBBC,-23.23458785675918,-44.6069705598912
2023-11-15 19:15:40.000,PRBBC,-23.23332778953466,-44.60557716794531
2023-11-15 19:15:44.000,PRBBC,-23.230297140044787,-44.603633932609014
2023-11-15 19:15:48.000,PRBBC,-23.227882864901865,-44.60212783984398
2023-11-15 19:15:52.000,PRBBC,-23.226906227432455,-44.600389515087954
2023-11-15 19:15:56.000,PRBBC,-23.224932463595668,-44.59868192691898
2023-11-15 19:16:00.000,PRBBC,-23.22286820712623,-44.59681724063845
2023-11-15 19:16:04.000,PRBBC,-23.22182668814661,-44.59399972015964
2023-11-15 19:16:08.000,PRBBC,-23.220003176228197,-44.592206752582214
2023-11-15 19:16:12.000,PRBBC,-23.216193948615853,-44.59075530263858
2023-11-15 19:16:16.000,PRBBC,-23.215009007350517,-44.58898965647185
2023-11-15 19:16:20.000,PRBBC,-23.21197835786064,-44.586896153376685
2023-11-15 19:16:24.000,PRBBC,-23.209586279023846,-44.58521930179475
2023-11-15 19:16:28.000,PRBBC,-23.20843207110545,-44.58368930279534
2023-11-15 19:16:32.000,PRBBC,-23.205508988329864,-44.58158555417116
2023-11-15 19:16:36.000,PRBBC,-23.203026416860414,-44.57996676058697
2023-11-15 19:16:40.000,PRBBC,-23.202092464595083,-44.578351382179115
2023-11-15 19:16:44.000,PRBBC,-23.19931451151338,-44.57615200861747
2023-11-15 19:16:48.000,PRBBC,-23.196830232635765,-44.57458444267835
2023-11-15 19:16:52.000,PRBBC,-23.196063606370437,-44.57297589462317
2023-11-15 19:16:56.000,PRBBC,-23.193301019962203,-44.57074919965083
2023-11-15 19:17:00.000,PRBBC,-23.191059193043777,-44.56897330795508
2023-11-15 19:17:04.000,PRBBC,-23.18968643688048,-44.5677062775337
2023-11-15 19:17:08.000,PRBBC,-23.18689140971714,-44.565486412914034
2023-11-15 19:17:12.000,PRBBC,-23.184617142043614,-44.563693445336604
2023-11-15 19:17:16.000,PRBBC,-23.182235307655798,-44.56302407077437
2023-11-15 19:17:20.000,PRBBC,-23.179655413921036,-44.56059929557441
2023-11-15 19:17:24.000,PRBBC,-23.177311142512814,-44.55865264506178
2023-11-15 19:17:28.000,PRBBC,-23.175771060349508,-44.55739244499307
2023-11-15 19:17:32.000,PRBBC,-23.173669240900477,-44.55574632999818
2023-11-15 19:17:36.000,PRBBC,-23.1700802689412,-44.55354012608386
2023-11-15 19:17:40.000,PRBBC,-23.168004060614617,-44.55146369887038
2023-11-15 19:17:44.000,PRBBC,-23.166180548696204,-44.54948972694704
2023-11-15 19:17:48.000,PRBBC,-23.163998481063494,-44.54765577725356
2023-11-15 19:17:52.000,PRBBC,-23.161176135369544,-44.546050644374716
2023-11-15 19:17:56.000,PRBBC,-23.15948067906338,-44.54399129304293
2023-11-15 19:18:00.000,PRBBC,-23.157399348512303,-44.541870468537056
2023-11-15 19:18:04.000,PRBBC,-23.155613399573483,-44.54077761210891
2023-11-15 19:18:08.000,PRBBC,-23.153200831838728,-44.53809669868362
2023-11-15 19:18:12.000,PRBBC,-23.151139990185612,-44.53600319558845
2023-11-15 19:18:16.000,PRBBC,-23.1498748007366,-44.53454491529214
2023-11-15 19:18:20.000,PRBBC,-23.147545896001848,-44.5317615465767
2023-11-15 19:18:24.000,PRBBC,-23.145502128430365,-44.52968853453956
2023-11-15 19:18:28.000,PRBBC,-23.143550560899705,-44.528663981638175
2023-11-15 19:18:32.000,PRBBC,-23.140900663430248,-44.5261913939695
2023-11-15 19:18:36.000,PRBBC,-23.138696399491415,-44.52422766757517
2023-11-15 19:18:40.000,PRBBC,-23.136502380001563,-44.522263941180846
2023-11-15 19:18:44.000,PRBBC,-23.134458612430084,-44.52044023701637
2023-11-15 19:18:48.000,PRBBC,-23.134458612430084,-44.52044023701637
2023-11-15 19:18:52.000,PRBBC,-23.134458612430084,-44.52044023701637
2023-11-15 19:18:56.000,PRBBC,-23.134458612430084,-44.52044023701637
2023-11-15 19:19:00.000,PRBBC,-23.134458612430084,-44.52044023701637
2023-11-15 19:19:04.000,PRBBC,-23.1249739600829,-44.51165981865149
2023-11-15 19:19:08.000,PRBBC,-23.12296775549101,-44.509754150254906
2023-11-15 19:19:12.000,PRBBC,-23.120941062001165,-44.50766747751241
2023-11-15 19:19:16.000,PRBBC,-23.118629231348045,-44.50567301453105
2023-11-15 19:19:20.000,PRBBC,-23.11638228220513,-44.50386297107193
2023-11-15 19:19:24.000,PRBBC,-23.114063621919357,-44.501916320559296
2023-11-15 19:19:28.000,PRBBC,-23.11168861716419,-44.49992527275426
2023-11-15 19:19:32.000,PRBBC,-23.109579968082507,-44.498023019534024
2023-11-15 19:19:36.000,PRBBC,-23.10731082263347,-44.4960148958473
2023-11-15 19:19:40.000,PRBBC,-23.10491362157218,-44.49401018733692
2023-11-15 19:19:44.000,PRBBC,-23.10303035036805,-44.49210110376401
2023-11-15 19:19:48.000,PRBBC,-23.10082608642922,-44.49001784619785
2023-11-15 19:19:52.000,PRBBC,-23.09866450769447,-44.48797898592409
2023-11-15 19:19:56.000,PRBBC,-23.09647048820462,-44.48613479070159
2023-11-15 19:20:00.000,PRBBC,-23.094233783510685,-44.484153988425575
2023-11-15 19:20:04.000,PRBBC,-23.09200732326573,-44.482132204033505
2023-11-15 19:20:08.000,PRBBC,-23.089883307510572,-44.480277763282
2023-11-15 19:20:12.000,PRBBC,-23.087609039837044,-44.47824231818457
2023-11-15 19:20:16.000,PRBBC,-23.087609039837044,-44.47824231818457
2023-11-15 19:20:20.000,PRBBC,-23.087609039837044,-44.47824231818457
